ParticipantID,ParticipantAge,ParticipantSex,ParticipantHandedness,Block,Trial,Validity,CueType,CueDirection,SOA,TargetPosition,CorrectResponse,ParticipantResponse,Accuracy,ReactionTime
9,19,female,right,Main,130,Valid,Arrow,Left,500,Left,q,q,1,259
9,19,female,right,Main,131,Invalid,Arrow,Left,300,Right,p,p,1,286
9,19,female,right,Main,132,Valid,Arrow,Right,500,Right,p,p,1,249
9,19,female,right,Main,133,Invalid,Arrow,Left,750,Right,p,p,1,290
9,19,female,right,Main,134,Invalid,Arrow,Right,750,Left,q,q,1,307
9,19,female,right,Main,135,Valid,Arrow,Left,150,Left,q,q,1,442
9,19,female,right,Main,136,Invalid,Arrow,Right,500,Left,q,q,1,278
9,19,female,right,Main,137,Valid,Arrow,Right,150,Right,p,p,1,271
9,19,female,right,Main,138,Valid,Arrow,Right,1000,Right,p,p,1,294
9,19,female,right,Main,139,Valid,Arrow,Left,1000,Left,q,q,1,276
9,19,female,right,Main,140,Invalid,Arrow,Left,500,Right,p,p,1,271
9,19,female,right,Main,141,Invalid,Arrow,Left,1000,Right,p,p,1,293
9,19,female,right,Main,142,Invalid,Arrow,Right,300,Left,q,q,1,439
9,19,female,right,Main,143,Invalid,Arrow,Left,150,Right,p,p,1,361
9,19,female,right,Main,144,Invalid,Arrow,Right,150,Left,q,q,1,311
9,19,female,right,Main,145,Invalid,Arrow,Left,750,Right,p,p,1,327
9,19,female,right,Main,146,Valid,Arrow,Right,150,Right,p,p,1,301
9,19,female,right,Main,147,Valid,Arrow,Left,500,Left,q,q,1,271
9,19,female,right,Main,148,Invalid,Arrow,Left,300,Right,p,p,1,266
9,19,female,right,Main,149,Valid,Arrow,Right,300,Right,p,p,1,332
9,19,female,right,Main,150,Valid,Arrow,Right,750,Right,p,p,1,291
9,19,female,right,Main,151,Invalid,Arrow,Right,750,Left,q,q,1,283
9,19,female,right,Main,152,Valid,Arrow,Right,500,Right,p,p,1,261
9,19,female,right,Main,153,Valid,Arrow,Left,1000,Left,q,q,1,301
9,19,female,right,Main,154,Invalid,Arrow,Left,500,Right,p,p,1,302
9,19,female,right,Main,155,Invalid,Arrow,Right,500,Left,q,q,1,640
9,19,female,right,Main,156,Valid,Arrow,Left,300,Left,q,q,1,708
9,19,female,right,Main,157,Valid,Arrow,Left,750,Left,q,q,1,300
9,19,female,right,Main,158,Invalid,Arrow,Right,1000,Left,q,q,1,306
9,19,female,right,Main,159,Valid,Arrow,Right,1000,Right,p,p,1,271
9,19,female,right,Main,160,Valid,Arrow,Left,150,Left,q,q,1,352
9,19,female,right,Main,161,Invalid,Arrow,Left,1000,Right,p,p,1,308
9,19,female,right,Main,162,Valid,Arrow,Right,300,Right,p,p,1,358
9,19,female,right,Main,163,Valid,Arrow,Right,1000,Right,p,p,1,225
9,19,female,right,Main,164,Valid,Arrow,Left,1000,Left,q,q,1,258
9,19,female,right,Main,165,Valid,Arrow,Left,750,Left,q,q,1,292
9,19,female,right,Main,166,Invalid,Arrow,Right,500,Left,q,q,1,342
9,19,female,right,Main,167,Invalid,Arrow,Left,750,Right,p,p,1,276
9,19,female,right,Main,168,Invalid,Arrow,Right,1000,Left,q,q,1,266
9,19,female,right,Main,169,Valid,Arrow,Right,150,Right,p,p,1,291
9,19,female,right,Main,170,Invalid,Arrow,Left,150,Right,p,p,1,291
9,19,female,right,Main,171,Valid,Arrow,Right,750,Right,p,p,1,468
9,19,female,right,Main,172,Invalid,Arrow,Right,150,Left,q,q,1,324
9,19,female,right,Main,173,Invalid,Arrow,Right,750,Left,q,q,1,291
9,19,female,right,Main,174,Valid,Arrow,Right,500,Right,p,p,1,246
9,19,female,right,Main,175,Invalid,Arrow,Left,500,Right,p,p,1,234
9,19,female,right,Main,176,Valid,Arrow,Left,150,Left,q,q,1,308
9,19,female,right,Main,177,Invalid,Arrow,Right,300,Left,q,q,1,317
9,19,female,right,Main,178,Invalid,Arrow,Left,300,Right,p,p,1,246
9,19,female,right,Main,179,Valid,Arrow,Left,300,Left,q,q,1,314
9,19,female,right,Main,180,Valid,Arrow,Left,500,Left,q,q,1,659
9,19,female,right,Main,181,Valid,Arrow,Right,500,Right,p,p,1,247
9,19,female,right,Main,182,Valid,Arrow,Right,150,Right,p,p,1,248
9,19,female,right,Main,183,Valid,Arrow,Right,300,Right,p,p,1,244
9,19,female,right,Main,184,Invalid,Arrow,Right,1000,Left,q,q,1,252
9,19,female,right,Main,185,Invalid,Arrow,Left,1000,Right,p,p,1,236
9,19,female,right,Main,186,Valid,Arrow,Left,750,Left,q,q,1,270
9,19,female,right,Main,187,Invalid,Arrow,Right,500,Left,q,q,1,305
9,19,female,right,Main,188,Valid,Arrow,Left,500,Left,q,q,1,274
9,19,female,right,Main,189,Invalid,Arrow,Right,150,Left,q,q,1,339
9,19,female,right,Main,190,Invalid,Arrow,Left,150,Right,p,p,1,337
9,19,female,right,Main,191,Valid,Arrow,Right,750,Right,p,p,1,487
9,19,female,right,Main,192,Valid,Arrow,Left,1000,Left,q,q,1,446
9,19,female,right,Main,193,Valid,Arrow,Left,300,Left,q,q,1,314
9,19,female,right,Main,194,Valid,Arrow,Right,1000,Right,p,p,1,239
9,19,female,right,Main,195,Valid,Arrow,Left,150,Left,q,q,1,353
9,19,female,right,Main,196,Invalid,Arrow,Left,500,Right,p,p,1,257
9,19,female,right,Main,197,Invalid,Arrow,Left,750,Right,p,p,1,298
9,19,female,right,Main,198,Invalid,Arrow,Right,300,Left,q,q,1,300
9,19,female,right,Main,199,Invalid,Arrow,Right,750,Left,q,q,1,268
9,19,female,right,Main,200,Invalid,Arrow,Left,300,Right,p,p,1,358
9,19,female,right,Main,201,Valid,Arrow,Right,1000,Right,p,p,1,290
9,19,female,right,Main,202,Invalid,Arrow,Left,150,Right,p,p,1,306
9,19,female,right,Main,203,Valid,Arrow,Right,150,Right,p,p,1,290
9,19,female,right,Main,204,Invalid,Arrow,Right,750,Left,q,q,1,250
9,19,female,right,Main,205,Valid,Arrow,Left,500,Left,q,q,1,989
9,19,female,right,Main,206,Valid,Arrow,Right,300,Right,p,p,1,332
9,19,female,right,Main,207,Valid,Arrow,Right,500,Right,p,p,1,332
9,19,female,right,Main,208,Invalid,Arrow,Right,150,Left,q,q,1,345
9,19,female,right,Main,209,Invalid,Arrow,Right,300,Left,q,q,1,321
9,19,female,right,Main,210,Valid,Arrow,Left,750,Left,q,q,1,312
9,19,female,right,Main,211,Invalid,Arrow,Left,750,Right,p,p,1,320
9,19,female,right,Main,212,Invalid,Arrow,Left,500,Right,p,p,1,433
9,19,female,right,Main,213,Valid,Arrow,Left,300,Left,q,q,1,261
9,19,female,right,Main,214,Valid,Arrow,Left,150,Left,q,q,1,254
9,19,female,right,Main,215,Invalid,Arrow,Left,300,Right,p,p,1,274
9,19,female,right,Main,216,Valid,Arrow,Right,750,Right,p,p,1,259
9,19,female,right,Main,217,Invalid,Arrow,Right,1000,Left,q,q,1,330
9,19,female,right,Main,218,Invalid,Arrow,Left,1000,Right,p,p,1,255
9,19,female,right,Main,219,Valid,Arrow,Left,1000,Left,q,q,1,302
9,19,female,right,Main,220,Invalid,Arrow,Right,500,Left,q,q,1,488
9,19,female,right,Main,221,Valid,Arrow,Left,500,Left,q,q,1,306
9,19,female,right,Main,222,Valid,Arrow,Right,1000,Right,p,p,1,248
9,19,female,right,Main,223,Invalid,Arrow,Left,750,Right,p,p,1,266
9,19,female,right,Main,224,Invalid,Arrow,Left,300,Right,p,p,1,260
9,19,female,right,Main,225,Invalid,Arrow,Right,750,Left,q,q,1,270
9,19,female,right,Main,226,Invalid,Arrow,Right,1000,Left,q,q,1,341
9,19,female,right,Main,227,Invalid,Arrow,Right,300,Left,q,q,1,301
9,19,female,right,Main,228,Valid,Arrow,Right,500,Right,p,p,1,287
9,19,female,right,Main,229,Valid,Arrow,Left,150,Left,q,q,1,263
9,19,female,right,Main,230,Invalid,Arrow,Right,150,Left,q,p,0,240
9,19,female,right,Main,231,Valid,Arrow,Right,300,Right,p,p,1,316
9,19,female,right,Main,232,Invalid,Arrow,Left,1000,Right,p,p,1,305
9,19,female,right,Main,233,Valid,Arrow,Right,750,Right,p,p,1,489
9,19,female,right,Main,234,Invalid,Arrow,Left,150,Right,p,p,1,361
9,19,female,right,Main,235,Valid,Arrow,Left,1000,Left,q,q,1,293
9,19,female,right,Main,236,Valid,Arrow,Left,750,Left,q,q,1,309
9,19,female,right,Main,237,Invalid,Arrow,Right,500,Left,q,q,1,279
9,19,female,right,Main,238,Valid,Arrow,Left,300,Left,q,q,1,273
9,19,female,right,Main,239,Invalid,Arrow,Left,500,Right,p,p,1,332
9,19,female,right,Main,240,Valid,Arrow,Right,150,Right,p,p,1,258
10,18,female,right,Prac,1,Valid,Face,Right,150,Right,p,p,1,391
10,18,female,right,Prac,2,Invalid,Face,Right,1000,Left,q,q,1,298
10,18,female,right,Prac,3,Invalid,Face,Left,300,Right,p,p,1,324
10,18,female,right,Prac,4,Valid,Arrow,Right,500,Right,p,p,1,101
10,18,female,right,Prac,5,Invalid,Arrow,Right,300,Left,q,q,1,366
10,18,female,right,Prac,6,Invalid,Arrow,Left,1000,Right,p,p,1,298
10,18,female,right,Prac,7,Invalid,Line,Right,750,Left,q,q,1,306
10,18,female,right,Prac,8,Valid,Line,Right,1000,Right,p,p,1,264
10,18,female,right,Prac,9,Invalid,Line,Left,500,Right,p,p,1,308
10,18,female,right,Main,1,Invalid,Line,Left,300,Right,p,p,1,316
10,18,female,right,Main,2,Invalid,Line,Left,750,Right,p,p,1,235
10,18,female,right,Main,3,Valid,Line,Left,1000,Left,q,q,1,252
10,18,female,right,Main,4,Invalid,Line,Right,500,Left,q,q,1,311
10,18,female,right,Main,5,Invalid,Line,Right,300,Left,q,q,1,304
10,18,female,right,Main,6,Invalid,Line,Right,1000,Left,q,q,1,262
10,18,female,right,Main,7,Valid,Line,Right,150,Right,p,p,1,343
10,18,female,right,Main,8,Invalid,Line,Left,500,Right,p,p,1,288
10,18,female,right,Main,9,Valid,Line,Right,1000,Right,p,p,1,302
10,18,female,right,Main,10,Invalid,Line,Right,150,Left,q,q,1,342
10,18,female,right,Main,11,Invalid,Line,Left,1000,Right,p,p,1,314
10,18,female,right,Main,12,Valid,Line,Left,150,Left,q,q,1,298
10,18,female,right,Main,13,Valid,Line,Right,300,Right,p,p,1,284
10,18,female,right,Main,14,Invalid,Line,Right,750,Left,q,q,1,229
10,18,female,right,Main,15,Valid,Line,Right,500,Right,p,p,1,282
10,18,female,right,Main,16,Valid,Line,Right,750,Right,p,p,1,243
10,18,female,right,Main,17,Valid,Line,Left,500,Left,q,q,1,271
10,18,female,right,Main,18,Valid,Line,Left,750,Left,q,q,1,288
10,18,female,right,Main,19,Valid,Line,Left,300,Left,q,q,1,346
10,18,female,right,Main,20,Invalid,Line,Left,150,Right,p,p,1,312
10,18,female,right,Main,21,Invalid,Line,Left,750,Right,p,p,1,248
10,18,female,right,Main,22,Valid,Line,Right,300,Right,p,p,1,268
10,18,female,right,Main,23,Invalid,Line,Right,150,Left,q,q,1,509
10,18,female,right,Main,24,Valid,Line,Left,1000,Left,q,q,1,347
10,18,female,right,Main,25,Invalid,Line,Right,300,Left,q,q,1,284
10,18,female,right,Main,26,Valid,Line,Right,1000,Right,p,p,1,322
10,18,female,right,Main,27,Invalid,Line,Right,1000,Left,q,q,1,303
10,18,female,right,Main,28,Valid,Line,Right,500,Right,p,p,1,265
10,18,female,right,Main,29,Invalid,Line,Left,500,Right,p,p,1,261
10,18,female,right,Main,30,Valid,Line,Left,300,Left,q,q,1,288
10,18,female,right,Main,31,Valid,Line,Right,150,Right,p,p,1,376
10,18,female,right,Main,32,Invalid,Line,Right,500,Left,q,q,1,271
10,18,female,right,Main,33,Valid,Line,Left,500,Left,q,q,1,321
10,18,female,right,Main,34,Valid,Line,Right,750,Right,p,p,1,304
10,18,female,right,Main,35,Invalid,Line,Left,300,Right,p,p,1,282
10,18,female,right,Main,36,Valid,Line,Left,750,Left,q,q,1,258
10,18,female,right,Main,37,Invalid,Line,Right,750,Left,q,q,1,340
10,18,female,right,Main,38,Valid,Line,Left,150,Left,q,q,1,346
10,18,female,right,Main,39,Invalid,Line,Left,1000,Right,p,p,1,303
10,18,female,right,Main,40,Invalid,Line,Left,150,Right,p,p,1,326
10,18,female,right,Main,41,Invalid,Line,Right,750,Left,q,q,1,310
10,18,female,right,Main,42,Invalid,Line,Right,1000,Left,q,q,1,315
10,18,female,right,Main,43,Valid,Line,Left,1000,Left,q,q,1,289
10,18,female,right,Main,44,Invalid,Line,Left,1000,Right,p,p,1,288
10,18,female,right,Main,45,Valid,Line,Left,300,Left,q,q,1,330
10,18,female,right,Main,46,Valid,Line,Right,750,Right,p,p,1,281
10,18,female,right,Main,47,Valid,Line,Left,500,Left,q,q,1,348
10,18,female,right,Main,48,Invalid,Line,Left,150,Right,p,p,1,314
10,18,female,right,Main,49,Valid,Line,Left,750,Left,q,q,1,298
10,18,female,right,Main,50,Invalid,Line,Left,750,Right,p,p,1,283
10,18,female,right,Main,51,Invalid,Line,Left,300,Right,p,p,1,341
10,18,female,right,Main,52,Invalid,Line,Left,500,Right,p,p,1,302
10,18,female,right,Main,53,Valid,Line,Right,1000,Right,p,p,1,284
10,18,female,right,Main,54,Valid,Line,Left,150,Left,q,q,1,332
10,18,female,right,Main,55,Invalid,Line,Right,500,Left,q,q,1,261
10,18,female,right,Main,56,Invalid,Line,Right,300,Left,q,q,1,368
10,18,female,right,Main,57,Valid,Line,Right,300,Right,p,p,1,303
10,18,female,right,Main,58,Valid,Line,Right,500,Right,p,p,1,265
10,18,female,right,Main,59,Invalid,Line,Right,150,Left,q,q,1,411
10,18,female,right,Main,60,Valid,Line,Right,150,Right,p,p,1,286
10,18,female,right,Main,61,Invalid,Line,Left,500,Right,p,p,1,272
10,18,female,right,Main,62,Invalid,Line,Left,150,Right,p,p,1,336
10,18,female,right,Main,63,Invalid,Line,Left,1000,Right,p,q,0,285
10,18,female,right,Main,64,Valid,Line,Right,150,Right,p,p,1,405
10,18,female,right,Main,65,Valid,Line,Right,500,Right,p,p,1,267
10,18,female,right,Main,66,Valid,Line,Right,750,Right,p,p,1,268
10,18,female,right,Main,67,Valid,Line,Left,500,Left,q,q,1,287
10,18,female,right,Main,68,Invalid,Line,Right,150,Left,q,q,1,463
10,18,female,right,Main,69,Valid,Line,Left,150,Left,q,q,1,345
10,18,female,right,Main,70,Invalid,Line,Right,750,Left,q,q,1,327
10,18,female,right,Main,71,Valid,Line,Right,300,Right,p,p,1,288
10,18,female,right,Main,72,Invalid,Line,Left,300,Right,p,p,1,298
10,18,female,right,Main,73,Valid,Line,Left,750,Left,q,q,1,371
10,18,female,right,Main,74,Valid,Line,Left,1000,Left,q,q,1,310
10,18,female,right,Main,75,Invalid,Line,Right,500,Left,q,q,1,319
10,18,female,right,Main,76,Valid,Line,Left,300,Left,q,q,1,288
10,18,female,right,Main,77,Invalid,Line,Right,1000,Left,q,q,1,319
10,18,female,right,Main,78,Valid,Line,Right,1000,Right,p,p,1,348
10,18,female,right,Main,79,Invalid,Line,Left,750,Right,p,p,1,315
10,18,female,right,Main,80,Invalid,Line,Right,300,Left,q,q,1,292
10,18,female,right,Main,81,Invalid,Line,Right,150,Left,q,q,1,390
10,18,female,right,Main,82,Valid,Line,Left,150,Left,q,q,1,417
10,18,female,right,Main,83,Invalid,Line,Left,300,Right,p,p,1,302
10,18,female,right,Main,84,Invalid,Line,Right,500,Left,q,q,1,288
10,18,female,right,Main,85,Invalid,Line,Left,1000,Right,p,p,1,294
10,18,female,right,Main,86,Invalid,Line,Right,1000,Left,q,q,1,333
10,18,female,right,Main,87,Invalid,Line,Left,500,Right,p,p,1,278
10,18,female,right,Main,88,Valid,Line,Right,150,Right,p,p,1,382
10,18,female,right,Main,89,Valid,Line,Right,300,Right,p,p,1,285
10,18,female,right,Main,90,Invalid,Line,Left,750,Right,p,p,1,302
10,18,female,right,Main,91,Valid,Line,Right,750,Right,p,p,1,302
10,18,female,right,Main,92,Valid,Line,Right,1000,Right,p,p,1,363
10,18,female,right,Main,93,Invalid,Line,Right,300,Left,q,q,1,315
10,18,female,right,Main,94,Valid,Line,Left,750,Left,q,q,1,283
10,18,female,right,Main,95,Valid,Line,Right,500,Right,p,p,1,470
10,18,female,right,Main,96,Invalid,Line,Left,150,Right,p,p,1,343
10,18,female,right,Main,97,Invalid,Line,Right,750,Left,q,q,1,261
10,18,female,right,Main,98,Valid,Line,Left,500,Left,q,q,1,273
10,18,female,right,Main,99,Valid,Line,Left,300,Left,q,q,1,284
10,18,female,right,Main,100,Valid,Line,Left,1000,Left,q,q,1,490
10,18,female,right,Main,101,Valid,Line,Right,300,Right,p,p,1,277
10,18,female,right,Main,102,Valid,Line,Left,300,Left,q,q,1,279
10,18,female,right,Main,103,Invalid,Line,Left,500,Right,p,p,1,298
10,18,female,right,Main,104,Valid,Line,Left,1000,Left,q,q,1,305
10,18,female,right,Main,105,Valid,Line,Right,500,Right,p,p,1,315
10,18,female,right,Main,106,Invalid,Line,Right,500,Left,q,q,1,260
10,18,female,right,Main,107,Valid,Line,Right,1000,Right,p,p,1,308
10,18,female,right,Main,108,Invalid,Line,Left,750,Right,p,p,1,292
10,18,female,right,Main,109,Invalid,Line,Right,150,Left,q,q,1,348
10,18,female,right,Main,110,Invalid,Line,Right,750,Left,q,q,1,418
10,18,female,right,Main,111,Valid,Line,Right,750,Right,p,p,1,309
10,18,female,right,Main,112,Valid,Line,Left,750,Left,q,q,1,268
10,18,female,right,Main,113,Valid,Line,Right,150,Right,p,p,1,501
10,18,female,right,Main,114,Valid,Line,Left,500,Left,q,q,1,263
10,18,female,right,Main,115,Invalid,Line,Left,300,Right,p,p,1,331
10,18,female,right,Main,116,Invalid,Line,Left,1000,Right,p,p,1,288
10,18,female,right,Main,117,Valid,Line,Left,150,Left,q,q,1,312
10,18,female,right,Main,118,Invalid,Line,Left,150,Right,p,p,1,319
10,18,female,right,Main,119,Invalid,Line,Right,1000,Left,q,q,1,277
10,18,female,right,Main,120,Invalid,Line,Right,300,Left,q,q,1,328
10,18,female,right,Main,121,Invalid,Line,Right,500,Left,q,q,1,265
10,18,female,right,Main,122,Invalid,Line,Left,150,Right,p,p,1,370
10,18,female,right,Main,123,Valid,Line,Right,300,Right,p,p,1,489
10,18,female,right,Main,124,Invalid,Line,Left,300,Right,p,p,1,323
10,18,female,right,Main,125,Invalid,Line,Right,1000,Left,q,q,1,265
10,18,female,right,Main,126,Valid,Line,Right,150,Right,p,p,1,386
10,18,female,right,Main,127,Invalid,Line,Left,750,Right,p,p,1,295
10,18,female,right,Main,128,Valid,Line,Left,750,Left,q,q,1,247
10,18,female,right,Main,129,Invalid,Line,Left,1000,Right,p,p,1,319
10,18,female,right,Main,130,Valid,Line,Right,750,Right,p,p,1,287
10,18,female,right,Main,131,Invalid,Line,Right,750,Left,q,q,1,271
10,18,female,right,Main,132,Valid,Line,Right,500,Right,p,p,1,274
10,18,female,right,Main,133,Valid,Line,Left,500,Left,q,q,1,285
10,18,female,right,Main,134,Valid,Line,Left,300,Left,q,q,1,423
10,18,female,right,Main,135,Valid,Line,Left,1000,Left,q,q,1,280
10,18,female,right,Main,136,Invalid,Line,Right,300,Left,q,q,1,395
10,18,female,right,Main,137,Invalid,Line,Right,150,Left,q,q,1,384
10,18,female,right,Main,138,Invalid,Line,Left,500,Right,p,p,1,463
10,18,female,right,Main,139,Valid,Line,Left,150,Left,q,q,1,295
10,18,female,right,Main,140,Valid,Line,Right,1000,Right,p,p,1,262
10,18,female,right,Main,141,Invalid,Line,Right,300,Left,q,q,1,289
10,18,female,right,Main,142,Invalid,Line,Left,500,Right,p,p,1,332
10,18,female,right,Main,143,Invalid,Line,Left,300,Right,p,p,1,317
10,18,female,right,Main,144,Valid,Line,Right,150,Right,p,p,1,331
10,18,female,right,Main,145,Invalid,Line,Right,750,Left,q,q,1,307
10,18,female,right,Main,146,Valid,Line,Left,300,Left,q,q,1,340
10,18,female,right,Main,147,Valid,Line,Left,500,Left,q,q,1,268
10,18,female,right,Main,148,Invalid,Line,Left,150,Right,p,p,1,333
10,18,female,right,Main,149,Invalid,Line,Right,1000,Left,q,q,1,290
10,18,female,right,Main,150,Invalid,Line,Left,750,Right,p,p,1,346
10,18,female,right,Main,151,Valid,Line,Right,750,Right,p,p,1,385
10,18,female,right,Main,152,Invalid,Line,Left,1000,Right,p,p,1,323
10,18,female,right,Main,153,Valid,Line,Right,1000,Right,p,p,1,312
10,18,female,right,Main,154,Invalid,Line,Right,500,Left,q,q,1,306
10,18,female,right,Main,155,Valid,Line,Right,500,Right,p,p,1,292
10,18,female,right,Main,156,Valid,Line,Left,150,Left,q,q,1,308
10,18,female,right,Main,157,Valid,Line,Right,300,Right,p,p,1,238
10,18,female,right,Main,158,Invalid,Line,Right,150,Left,q,q,1,312
10,18,female,right,Main,159,Valid,Line,Left,1000,Left,q,q,1,246
10,18,female,right,Main,160,Valid,Line,Left,750,Left,q,q,1,320
10,18,female,right,Main,161,Invalid,Line,Right,500,Left,q,q,1,272
10,18,female,right,Main,162,Valid,Line,Right,500,Right,p,p,1,243
10,18,female,right,Main,163,Valid,Line,Left,1000,Left,q,q,1,252
10,18,female,right,Main,164,Invalid,Line,Right,750,Left,q,q,1,286
10,18,female,right,Main,165,Valid,Line,Right,1000,Right,p,p,1,244
10,18,female,right,Main,166,Valid,Line,Left,750,Left,q,q,1,239
10,18,female,right,Main,167,Invalid,Line,Left,500,Right,p,p,1,275
10,18,female,right,Main,168,Invalid,Line,Left,750,Right,p,p,1,316
10,18,female,right,Main,169,Valid,Line,Right,150,Right,p,p,1,331
10,18,female,right,Main,170,Invalid,Line,Left,150,Right,p,p,1,298
10,18,female,right,Main,171,Invalid,Line,Right,150,Left,q,q,1,355
10,18,female,right,Main,172,Invalid,Line,Right,1000,Left,q,q,1,302
10,18,female,right,Main,173,Invalid,Line,Left,1000,Right,p,p,1,307
10,18,female,right,Main,174,Valid,Line,Right,750,Right,p,p,1,283
10,18,female,right,Main,175,Valid,Line,Left,150,Left,q,q,1,331
10,18,female,right,Main,176,Valid,Line,Left,300,Left,q,q,1,396
10,18,female,right,Main,177,Invalid,Line,Right,300,Left,q,q,1,330
10,18,female,right,Main,178,Valid,Line,Right,300,Right,p,p,1,491
10,18,female,right,Main,179,Valid,Line,Left,500,Left,q,q,1,230
10,18,female,right,Main,180,Invalid,Line,Left,300,Right,p,p,1,339
10,18,female,right,Main,181,Invalid,Line,Left,1000,Right,p,p,1,279
10,18,female,right,Main,182,Valid,Line,Right,150,Right,p,p,1,320
10,18,female,right,Main,183,Invalid,Line,Right,500,Left,q,q,1,305
10,18,female,right,Main,184,Invalid,Line,Left,300,Right,p,p,1,251
10,18,female,right,Main,185,Valid,Line,Right,300,Right,p,p,1,254
10,18,female,right,Main,186,Valid,Line,Left,1000,Left,q,q,1,278
10,18,female,right,Main,187,Valid,Line,Right,750,Right,p,p,1,287
10,18,female,right,Main,188,Invalid,Line,Left,500,Right,p,p,1,273
10,18,female,right,Main,189,Valid,Line,Left,750,Left,q,q,1,291
10,18,female,right,Main,190,Invalid,Line,Left,150,Right,p,p,1,315
10,18,female,right,Main,191,Valid,Line,Right,1000,Right,p,p,1,289
10,18,female,right,Main,192,Invalid,Line,Right,1000,Left,q,q,1,295
10,18,female,right,Main,193,Valid,Line,Left,150,Left,q,q,1,351
10,18,female,right,Main,194,Invalid,Line,Right,750,Left,q,q,1,341
10,18,female,right,Main,195,Valid,Line,Left,500,Left,q,q,1,285
10,18,female,right,Main,196,Invalid,Line,Right,300,Left,q,q,1,296
10,18,female,right,Main,197,Invalid,Line,Left,750,Right,p,p,1,304
10,18,female,right,Main,198,Valid,Line,Left,300,Left,q,q,1,354
10,18,female,right,Main,199,Valid,Line,Right,500,Right,p,p,1,305
10,18,female,right,Main,200,Invalid,Line,Right,150,Left,q,q,1,289
10,18,female,right,Main,201,Valid,Line,Right,300,Right,p,p,1,315
10,18,female,right,Main,202,Valid,Line,Left,300,Left,q,q,1,269
10,18,female,right,Main,203,Invalid,Line,Left,300,Right,p,p,1,447
10,18,female,right,Main,204,Invalid,Line,Left,1000,Right,p,p,1,287
10,18,female,right,Main,205,Valid,Line,Right,750,Right,p,p,1,288
10,18,female,right,Main,206,Valid,Line,Right,1000,Right,p,p,1,254
10,18,female,right,Main,207,Invalid,Line,Left,500,Right,p,p,1,274
10,18,female,right,Main,208,Invalid,Line,Left,750,Right,p,p,1,395
10,18,female,right,Main,209,Valid,Line,Right,500,Right,p,p,1,241
10,18,female,right,Main,210,Valid,Line,Left,1000,Left,q,q,1,242
10,18,female,right,Main,211,Valid,Line,Right,150,Right,p,p,1,292
10,18,female,right,Main,212,Valid,Line,Left,750,Left,q,q,1,300
10,18,female,right,Main,213,Invalid,Line,Right,1000,Left,q,q,1,290
10,18,female,right,Main,214,Valid,Line,Left,150,Left,q,q,1,354
10,18,female,right,Main,215,Invalid,Line,Right,750,Left,q,q,1,312
10,18,female,right,Main,216,Invalid,Line,Left,150,Right,p,p,1,296
10,18,female,right,Main,217,Invalid,Line,Right,150,Left,q,q,1,288
10,18,female,right,Main,218,Invalid,Line,Right,500,Left,q,q,1,298
10,18,female,right,Main,219,Invalid,Line,Right,300,Left,q,q,1,284
10,18,female,right,Main,220,Valid,Line,Left,500,Left,q,q,1,279
10,18,female,right,Main,221,Invalid,Line,Right,500,Left,q,q,1,266
10,18,female,right,Main,222,Invalid,Line,Right,750,Left,q,q,1,291
10,18,female,right,Main,223,Valid,Line,Left,300,Left,q,q,1,294
10,18,female,right,Main,224,Invalid,Line,Left,300,Right,p,p,1,496
10,18,female,right,Main,225,Valid,Line,Left,750,Left,q,q,1,288
10,18,female,right,Main,226,Invalid,Line,Right,300,Left,q,q,1,315
10,18,female,right,Main,227,Valid,Line,Right,150,Right,p,p,1,322
10,18,female,right,Main,228,Valid,Line,Left,150,Left,q,q,1,289
10,18,female,right,Main,229,Invalid,Line,Right,1000,Left,q,q,1,304
10,18,female,right,Main,230,Invalid,Line,Left,1000,Right,p,p,1,285
10,18,female,right,Main,231,Invalid,Line,Left,750,Right,p,p,1,437
10,18,female,right,Main,232,Invalid,Line,Left,500,Right,p,p,1,241
10,18,female,right,Main,233,Valid,Line,Left,1000,Left,q,q,1,258
10,18,female,right,Main,234,Valid,Line,Right,300,Right,p,p,1,253
10,18,female,right,Main,235,Valid,Line,Right,1000,Right,p,p,1,269
10,18,female,right,Main,236,Valid,Line,Right,750,Right,p,p,1,246
10,18,female,right,Main,237,Invalid,Line,Left,150,Right,p,p,1,304
10,18,female,right,Main,238,Invalid,Line,Right,150,Left,q,q,1,304
10,18,female,right,Main,239,Valid,Line,Right,500,Right,p,p,1,266
10,18,female,right,Main,240,Valid,Line,Left,500,Left,q,q,1,317
10,18,female,right,Main,1,Valid,Arrow,Left,150,Left,q,q,1,488
10,18,female,right,Main,2,Invalid,Arrow,Left,150,Right,p,p,1,289
10,18,female,right,Main,3,Invalid,Arrow,Right,750,Left,q,q,1,265
10,18,female,right,Main,4,Valid,Arrow,Right,1000,Right,p,p,1,241
10,18,female,right,Main,5,Valid,Arrow,Right,750,Right,p,p,1,227
10,18,female,right,Main,6,Valid,Arrow,Right,500,Right,p,p,1,272
10,18,female,right,Main,7,Invalid,Arrow,Right,500,Left,q,q,1,299
10,18,female,right,Main,8,Invalid,Arrow,Right,150,Left,q,q,1,403
10,18,female,right,Main,9,Valid,Arrow,Right,300,Right,p,p,1,241
10,18,female,right,Main,10,Valid,Arrow,Left,1000,Left,q,q,1,298
10,18,female,right,Main,11,Invalid,Arrow,Right,300,Left,q,q,1,476
